__id__,AX1,AY1,AZ1,GX1,GY1,GZ1,labels
2:10:14,-0.27,6.72,7.44,-0.15,-0.03,0.04,
2:10:15,0.14,6.15,8.05,-0.13,-0.06,0.02,
2:10:16,0.4,6,8.15,-0.14,0.03,0.05,
2:10:17,0.35,6.09,7.84,-0.08,-0.02,-0.02,
2:10:18,0.13,6.16,7.83,-0.09,0.06,-0.01,
2:10:19,0.34,6.31,7.81,-0.07,0.05,-0.04,
2:10:20,0.13,6.42,7.85,-0.06,0.06,-0.04,
2:10:21,0.23,6.45,7.83,-0.09,0.02,-0.03,
2:10:22,0.34,6.46,7.86,-0.04,0.04,-0.04,
2:10:23,0.28,6.39,7.8,-0.06,0.04,0,
2:10:24,0.62,6.59,7.54,-0.18,0.1,0.01,
2:10:25,0.19,6.35,7.71,-0.06,0.04,-0.02,
2:10:26,0.05,6.41,7.74,-0.09,0.05,0,
2:10:27,0.17,6.33,7.79,-0.08,0.02,-0.01,
2:10:28,0.16,6.37,7.75,-0.09,0.04,-0.02,
2:10:29,0.17,6.54,7.72,-0.1,0.08,0.01,
2:10:30,0.22,6.33,7.77,-0.07,0,-0.03,
2:10:31,0.17,6.47,7.75,-0.08,0.04,-0.03,
2:10:32,0.27,6.52,7.68,-0.08,0.03,-0.04,
2:10:33,0,6.31,7.83,-0.05,0.03,-0.03,
2:10:34,-0.01,6.29,7.74,-0.07,0.04,-0.04,
2:10:35,-0.13,6.36,7.85,-0.08,0.01,-0.02,
2:10:36,-0.1,6.02,8.04,-0.07,0.03,-0.03,
2:10:37,-0.1,6.28,7.77,-0.08,0.05,-0.05,
2:10:38,-0.07,6.36,7.92,-0.13,0.09,-0.01,
2:10:39,-0.13,6.28,7.81,-0.07,0.04,-0.02,
2:10:40,-0.1,6.26,7.99,-0.08,0.05,-0.03,
2:10:41,0,6.26,7.77,-0.08,0.02,-0.04,
2:10:42,-0.03,6.25,7.93,-0.07,0.03,-0.02,
2:10:43,-0.02,6.34,7.78,-0.1,0.03,-0.02,
2:10:44,0.14,6.32,7.81,-0.1,0.01,-0.04,
2:10:45,-0.07,6.13,7.91,-0.08,0.01,-0.02,
2:10:46,-0.1,6.21,7.89,-0.06,0.03,-0.03,
2:10:47,-0.4,6.16,7.85,-0.07,0.04,0,
2:10:48,-0.27,6.28,7.84,-0.05,0.01,-0.01,
2:10:49,-0.19,6.24,7.93,-0.08,0.03,-0.03,
2:10:50,-0.38,6.16,8.02,-0.07,0.02,-0.02,
2:10:51,-0.3,6.3,7.86,-0.03,0.01,-0.05,
2:10:52,-0.16,6.29,7.88,-0.07,0.04,-0.04,
2:10:53,-0.52,6.12,8.04,-0.01,-0.02,-0.06,
2:10:54,-0.29,5.99,8.01,-0.07,0.03,-0.04,
2:10:55,-0.18,6.31,7.8,-0.09,0.07,0,
2:10:56,-0.62,5.89,8.07,0.04,-0.04,-0.06,
2:10:57,-0.18,6.31,7.81,-0.01,-0.08,-0.07,
2:10:58,-0.11,6.38,7.84,-0.08,0.06,-0.02,
2:10:59,0,6.38,7.83,-0.1,0.04,-0.02,
2:11:00,-0.33,6.23,7.91,-0.08,0.02,-0.04,
2:11:01,-0.19,6.25,7.89,-0.07,0.02,-0.01,
2:11:02,-0.17,6.37,7.84,-0.08,0.05,-0.02,
2:11:03,-0.03,6.43,7.8,-0.15,0.09,0.02,
2:11:04,0.09,6.38,7.79,-0.02,-0.07,-0.03,
2:11:05,-0.05,6.37,7.86,-0.07,0.02,-0.04,
2:11:06,-0.08,6.2,7.96,-0.05,0.03,-0.01,
2:11:07,0.06,6.31,7.89,-0.06,0.01,-0.01,
2:11:08,0.08,6.41,7.79,-0.05,0,-0.01,
2:11:09,-0.03,6.34,7.9,-0.05,0.06,-0.05,
2:11:10,0.05,6.11,7.82,-0.07,0.01,-0.04,
2:11:11,0.09,6.34,7.74,-0.09,0.04,-0.03,
2:11:12,-0.1,6.33,7.78,-0.13,0.07,-0.02,
2:11:13,-0.28,6.34,7.76,-0.06,0.02,-0.03,
2:11:14,-0.4,6.17,7.87,-0.06,-0.04,-0.03,
2:11:15,-0.17,6,7.93,-0.02,0.09,-0.03,
2:11:16,0.17,6.29,7.9,-0.08,0.06,-0.02,
2:11:17,0.11,6.19,7.91,-0.06,0.09,0.03,
2:11:18,-0.09,6.27,7.91,-0.08,0.02,-0.02,
2:11:19,-0.08,6.25,7.85,-0.07,0.01,-0.03,
2:11:20,-0.04,6.2,7.92,-0.07,0.04,-0.03,
2:11:21,0,6.23,7.89,-0.08,0.04,-0.06,
2:11:22,-0.27,6.12,8.05,-0.05,-0.01,-0.04,
2:11:23,-0.14,6.31,7.84,-0.14,0.1,0.01,
2:11:24,-0.07,6.34,7.84,-0.1,0.08,0.04,
2:11:25,-0.24,6.15,7.91,-0.07,0.03,-0.04,
2:11:26,-0.04,6.21,7.88,-0.03,0.03,-0.04,
2:11:27,-0.08,6.35,7.91,-0.1,0.05,0,
2:11:28,0.03,6.35,7.83,-0.1,0.04,0.02,
2:11:29,-0.03,6.26,7.86,-0.14,0.08,0.02,
2:11:30,-0.77,6.06,8.2,-0.04,-0.03,-0.03,
2:11:31,-0.39,5.61,8.37,-0.21,0.12,-0.02,
2:11:32,-0.42,5.37,8.49,-0.08,0.04,-0.03,
2:11:33,-0.4,5.44,8.47,-0.04,-0.01,-0.04,
2:11:34,-0.35,5.56,8.4,-0.09,0.04,-0.03,
2:11:35,-0.43,5.52,8.29,-0.08,0.03,-0.02,
2:11:36,-0.28,5.47,8.26,-0.08,0.03,-0.04,
2:11:37,-0.33,5.63,8.43,-0.1,0.07,0,
2:11:38,-0.34,5.66,8.36,-0.04,-0.02,-0.05,
2:11:39,-0.39,5.71,8.33,-0.07,0.01,-0.03,
2:11:40,-0.48,5.67,8.27,-0.06,0.01,-0.01,
2:11:42,-0.23,5.76,8.21,-0.07,0.02,-0.02,
2:11:43,-0.11,5.87,8.31,-0.09,0.07,-0.02,
2:11:44,-0.47,5.75,8.16,-0.07,0.02,-0.03,
2:11:45,-0.42,5.6,8.24,-0.09,0.02,-0.01,
2:11:46,0.32,5.79,7.93,-0.02,-0.05,-0.03,
2:11:47,-0.51,5.62,7.94,-0.1,0.09,0.03,
2:11:48,-0.49,5.62,8.21,-0.07,-0.07,-0.08,
2:11:49,-0.67,5.51,8.32,-0.07,0.02,-0.03,
2:11:50,-0.61,5.73,8.26,-0.09,0.02,-0.03,
2:11:51,-0.67,5.64,8.29,-0.06,0,-0.03,
2:11:52,-0.58,5.61,8.26,-0.07,0.04,-0.04,
2:11:53,-0.53,5.66,8.22,-0.09,0.03,-0.04,
2:11:54,-0.32,5.84,8.15,-0.1,0.08,-0.03,
2:11:55,-0.64,5.63,8.44,-0.12,0.04,0.04,
2:11:56,-0.63,5.65,8.26,-0.06,-0.01,-0.02,
2:11:57,-0.37,5.93,8.24,0,-0.01,-0.05,
2:11:58,-0.19,6.13,8.14,-0.09,0.04,-0.03,
2:11:59,-0.36,5.94,8.17,-0.06,0.04,-0.03,
2:12:00,-0.28,5.88,8.09,-0.1,0.05,0.01,
2:12:01,-0.58,5.85,8.16,-0.06,-0.02,-0.08,
2:12:02,-0.18,5.89,8.06,-0.13,0.09,-0.04,
2:12:03,-0.35,6.03,8.17,-0.09,0.02,-0.01,
2:12:04,-0.28,5.97,8.13,-0.07,0.03,-0.02,
2:12:05,-0.5,5.56,8,-0.14,-0.03,-0.09,
2:12:06,-0.37,5.88,8.13,-0.1,0.02,-0.03,
2:12:07,-0.63,5.67,8.35,-0.11,0.03,-0.12,
2:12:08,-0.5,5.71,8.17,-0.06,-0.02,-0.03,
2:12:09,-0.24,6.13,7.99,-0.09,0.04,-0.01,
2:12:10,-0.15,6.04,8.03,-0.1,0.04,-0.04,
2:12:11,-0.64,5.81,8.12,-0.02,-0.02,-0.03,
2:12:12,-0.37,5.54,8.61,-0.01,0.06,-0.07,
2:12:13,-0.84,5.94,8.34,-0.14,-0.02,-0.03,
2:12:14,-0.47,5.95,7.78,0.04,-0.06,-0.04,
2:12:15,-0.74,6.14,7.89,-0.05,0.03,-0.06,
2:12:16,-1.04,6.2,7.97,-0.06,0.06,0,
2:12:17,-0.92,6.17,7.9,-0.04,0.05,-0.05,
2:12:18,-0.6,6.51,7.67,-0.11,0.07,-0.01,
2:12:19,-0.76,6.56,7.84,0.09,-0.15,-0.02,
2:12:20,-0.82,6.38,7.84,-0.07,0.04,-0.03,
2:12:21,-0.77,6.49,7.67,-0.09,0.02,-0.04,
2:12:22,-1.12,6.55,7.5,-0.07,0.08,-0.01,
2:12:23,-1,6.7,7.39,-0.05,0.12,0,
2:12:24,-1.24,6.66,7.43,-0.05,0.02,-0.02,
2:12:25,-1.19,6.73,7.32,-0.07,0.03,-0.04,
2:12:26,-1.08,6.81,7.33,-0.07,0.07,-0.05,
2:12:27,-1.24,6.8,7.24,-0.05,0.07,0,
2:12:28,-1.54,6.66,7.29,-0.11,0.04,-0.05,
2:12:29,-1.48,6.63,7.27,-0.08,0.02,-0.04,
2:12:30,-1.54,6.59,7.49,-0.11,0.01,-0.07,
2:12:31,-1.36,6.79,7.24,-0.1,0.14,0.03,
2:12:32,-1.65,6.84,7.21,-0.09,0.06,-0.02,
2:12:33,-1.3,6.9,7.35,-0.07,0.07,0.04,
2:12:34,-1.38,6.82,7.25,-0.05,0.09,-0.02,
2:12:35,-1.23,6.69,7.25,-0.1,0.02,-0.01,
2:12:36,-1.48,6.64,7.4,-0.06,0.08,-0.05,
2:12:37,-1.64,6.3,7.44,-0.08,-0.08,-0.02,
2:12:38,-1.42,6.72,7.29,-0.02,-0.08,-0.08,
2:12:39,-1.31,6.75,7.26,-0.06,0.05,-0.03,
2:12:40,-1.53,6.61,7.27,-0.07,0.09,0,
2:12:41,-1.52,6.61,7.43,-0.05,0.1,0.01,
2:12:42,-1.42,6.58,7.45,-0.09,0.02,-0.05,
2:12:43,-1.34,6.52,7.46,-0.07,-0.01,-0.03,
2:12:44,-1.41,6.51,7.47,-0.04,-0.01,-0.08,
2:12:45,-1.65,6.46,7.45,-0.07,-0.01,-0.02,
2:12:46,-1.58,6.51,7.47,-0.08,0.03,-0.06,
2:12:47,-1.39,6.51,7.58,-0.1,0.02,0.01,
2:12:48,-1.61,6.46,7.52,-0.07,0.03,0.01,
2:12:49,-1.32,6.66,7.35,-0.03,0.06,0,
2:12:50,-1.57,6.51,7.37,-0.08,-0.01,-0.03,
2:12:51,-1.7,6.59,7.42,-0.13,0.02,-0.03,
2:12:52,-1.57,6.54,7.47,-0.02,-0.06,-0.09,
2:12:53,-1.39,6.37,7.4,-0.14,0.02,-0.01,
2:12:54,-1.61,6.74,7.57,-0.04,0.19,0,
2:12:55,-1.81,6.65,7.24,-0.07,0.09,-0.01,
2:12:56,-1.95,6.28,7.26,-0.08,0.13,0.05,
2:12:57,-1.14,6.55,7.16,-0.02,0.05,0,
2:12:58,-2.31,6.99,6.79,0.05,-0.08,0.01,
2:12:59,-1.89,6.54,7.34,-0.22,0.09,0.01,
2:13:00,-1.92,6.66,6.92,-0.07,-0.04,-0.09,
2:13:01,-2.09,7.12,6.81,-0.11,0.07,-0.02,
2:13:02,-1.3,7.1,6.62,-0.02,0.05,0.05,
2:13:03,-1.75,7.17,6.84,-0.04,0.05,-0.04,
2:13:04,-2.26,7.45,6.43,-0.07,0.18,-0.04,
2:13:05,-2.34,6.87,6.49,-0.12,-0.11,-0.08,
2:13:06,-2.29,7.07,6.75,-0.09,0.1,-0.05,
2:13:07,-2.51,7.13,6.58,0.02,0.03,0,
2:25:09,-0.82,6.89,7.24,-0.07,0.03,-0.03,N
2:25:11,-0.88,6.84,7.26,-0.06,0.03,-0.03,N
2:25:12,-0.88,6.79,7.27,-0.07,0.03,-0.02,N
2:25:13,-0.74,6.76,7.13,-0.08,0.11,0.02,N
2:25:14,-0.38,6.89,7.3,-0.1,0.12,0,N
2:25:15,-0.71,6.95,7.22,-0.07,0.03,-0.04,N
2:25:16,-0.4,7.01,7.3,-0.14,0.04,0.01,N
2:25:17,-0.55,6.85,7.38,-0.07,0.02,0.01,N
2:25:18,-0.59,6.8,7.22,-0.11,0.09,-0.03,N
2:25:19,-0.58,6.88,7.3,-0.05,0.04,-0.02,N
2:25:20,-0.68,6.81,7.29,-0.08,0.05,-0.03,N
2:25:21,-0.64,6.75,7.42,-0.05,0.01,-0.04,N
2:25:22,-0.57,6.73,7.38,-0.07,0.04,-0.03,N
2:25:23,-0.65,6.9,7.26,-0.06,0.03,-0.03,N
2:25:24,-0.6,6.98,7.29,-0.07,0.06,-0.01,N
2:25:25,-0.4,6.94,7.22,-0.12,0.08,0.02,N
2:25:26,-0.55,7.05,7.07,-0.09,0.05,-0.01,N
2:25:27,-0.71,6.9,7.18,-0.09,0.05,-0.01,N
2:25:28,-0.68,6.84,7.24,-0.08,0.02,-0.03,N
2:25:29,-0.55,6.97,7.25,-0.04,0.01,-0.02,N
2:25:30,-0.59,6.89,7.29,-0.12,0.06,0,N
2:25:31,-0.84,6.86,7.24,0,-0.02,-0.03,N
2:25:32,-0.61,6.81,7.08,-0.08,0.02,-0.05,N
2:25:33,-0.75,6.88,7.21,-0.08,0.04,-0.03,N
2:25:34,-0.75,6.93,7.18,-0.06,0.03,-0.02,N
2:25:35,-0.79,6.86,7.22,-0.08,0.03,-0.04,N
2:25:36,-0.65,6.89,7.16,-0.08,0.04,-0.05,N
2:25:37,-0.56,6.88,7.2,-0.05,0.01,-0.02,N
2:25:38,-0.72,6.86,7.31,-0.1,0.06,0.01,N
2:25:39,-0.49,6.98,7.34,-0.05,-0.07,0,N
2:25:40,-0.54,6.95,7.27,-0.08,0.01,-0.04,N
2:25:41,-0.77,6.79,7.25,-0.05,0,-0.03,N
2:25:42,-0.57,6.73,7.11,-0.05,0.03,-0.03,N
2:25:43,-0.62,6.81,7.36,-0.08,0.05,-0.03,N
2:25:44,-0.59,6.86,7.26,-0.09,0.03,-0.03,N
2:25:45,-0.77,6.66,7.14,-0.13,0.07,-0.02,N
2:25:46,-0.61,6.88,7.24,-0.04,0,-0.04,N
2:25:47,-0.57,7,7.27,-0.16,0.08,0.01,N
2:25:48,-0.71,6.58,7.36,-0.07,0.02,-0.02,N
2:25:49,-0.69,6.8,7.22,-0.07,0.03,-0.01,N
2:25:50,-0.66,7.02,7.13,-0.02,0,-0.02,N
2:25:51,-0.51,7.49,7.32,0.01,0,0.01,N
2:25:52,-0.64,6.85,7.36,-0.1,0.02,-0.03,N
2:25:53,-0.79,6.93,7.24,-0.01,0.01,-0.01,N
2:25:54,-0.81,6.8,7.36,-0.03,0.02,-0.05,N
2:25:55,-0.75,6.79,7.26,-0.08,0.04,-0.04,N
2:25:56,-0.79,6.85,7.23,-0.12,0.05,-0.02,N
2:25:57,-0.7,6.87,7.27,-0.07,0.02,0,N
2:25:58,-0.79,6.72,7.43,-0.09,0.03,-0.01,N
2:25:59,-0.8,6.87,7.25,-0.07,0.02,-0.01,N
2:26:00,-0.7,7.05,7.27,-0.13,0.07,0,N
2:26:01,-0.93,6.57,7.38,-0.07,0,-0.02,N
2:26:02,-0.69,6.82,7.22,0.02,-0.01,-0.04,N
2:26:03,-0.61,7.02,7.19,-0.15,0.08,0,
2:26:04,-0.76,6.9,7.14,-0.04,0.04,-0.01,
2:26:05,-0.97,6.77,7.33,-0.02,0.01,-0.03,
2:26:06,-0.9,6.73,7.41,-0.08,0.02,-0.05,
2:26:07,-0.93,6.72,7.24,-0.05,0.03,-0.02,
2:26:08,-0.76,6.78,7.33,-0.1,0.05,-0.01,
2:26:09,-0.89,6.57,7.4,-0.08,0.01,-0.01,
2:26:10,-0.71,6.84,7.39,-0.07,0.04,-0.05,
2:26:11,-0.85,6.67,7.24,-0.14,0.08,0.01,
2:26:12,-0.79,6.78,7.36,-0.08,0.03,-0.01,
2:26:13,-0.82,6.84,7.18,-0.08,0.05,-0.02,
2:26:14,-0.79,6.73,7.3,-0.08,0.03,-0.03,
2:26:15,-0.52,7.12,7.13,-0.17,0.09,0.02,
2:26:16,-1.05,6.84,7.29,-0.02,-0.02,-0.02,
2:26:17,-0.64,7.04,7.35,-0.12,0.09,-0.01,
2:26:18,-0.81,6.77,7.33,-0.05,0.02,-0.02,
2:26:19,-0.79,6.78,7.3,-0.1,0.05,-0.04,
2:26:20,-0.93,6.78,7.33,-0.02,0.03,-0.05,
2:26:21,-0.86,6.77,7.36,-0.11,0.04,-0.03,
2:26:22,-0.96,6.65,7.38,-0.08,0.02,0,
2:26:23,-0.72,6.83,7.42,-0.06,0.01,-0.02,
2:26:24,-0.74,6.95,7.37,-0.11,0.05,-0.02,
2:26:25,-0.85,6.8,7.13,-0.05,0.03,-0.02,
2:26:26,-0.81,7,7.25,-0.17,0.1,0,
2:26:27,-0.71,7.02,7.07,-0.06,0,-0.03,
2:26:28,-0.88,6.85,7.27,-0.08,0.08,-0.01,
2:26:29,-0.81,6.82,7.3,-0.08,0,-0.03,
2:26:30,-1.06,6.72,7.35,-0.02,-0.04,-0.03,
2:26:31,-0.75,6.97,7.3,-0.01,-0.09,-0.08,
2:26:32,-0.86,6.89,7.25,-0.08,0.05,-0.03,
2:26:33,-0.86,6.75,7.36,-0.07,0.02,-0.02,
2:26:34,-0.95,6.73,7.29,-0.09,0.03,-0.02,
2:26:35,-1.01,6.81,7.18,0.03,-0.02,-0.04,
2:26:36,-0.98,6.93,7.22,-0.05,-0.01,-0.01,
2:26:37,-0.86,6.79,7.21,-0.1,0.04,-0.05,
2:26:38,-0.94,6.8,7.29,-0.06,0.02,-0.02,
2:26:39,-0.96,6.86,7.22,-0.06,0.01,-0.01,
2:26:40,-0.74,6.88,7.15,-0.07,0.02,-0.02,
2:26:41,-0.77,6.92,7.35,-0.15,0.1,0,
2:26:42,-0.63,6.89,7.24,-0.08,0.05,0,
2:26:43,-1.14,6.64,7.33,-0.04,0.01,-0.04,
2:26:44,-0.89,6.86,7.22,-0.07,0.04,-0.02,
2:26:45,-0.91,6.83,7.3,-0.11,0.05,-0.02,
2:26:46,-0.98,6.62,7.1,-0.06,0.02,-0.04,
2:26:47,-0.75,6.99,7.11,-0.05,0.03,-0.02,
2:26:48,-0.58,7.09,7.24,-0.15,0.1,0.02,
2:26:49,-0.6,6.91,7.26,-0.06,-0.01,-0.03,
2:26:50,-0.65,6.76,7.27,-0.11,0.04,0,
2:26:51,-0.74,6.83,7.23,-0.11,0.05,0,
2:26:52,-0.68,6.76,7.16,-0.08,0.04,-0.01,
2:26:53,-0.82,6.95,7.23,-0.14,0.08,-0.04,
2:26:54,-0.79,6.86,7.22,-0.05,0.02,-0.03,
2:26:55,-0.93,6.89,7.28,-0.02,0,-0.02,
2:26:56,-0.79,6.84,7.28,-0.06,0.01,-0.05,
2:26:57,-0.73,6.73,7.31,-0.09,0.04,-0.02,
2:26:58,-1.03,6.7,7.22,-0.09,0.02,-0.01,
2:26:59,-0.84,7.07,7.13,-0.01,0.01,-0.09,
2:27:00,-0.91,6.98,7.32,-0.05,0,-0.02,
2:27:01,-0.82,7,7.11,-0.03,0.03,-0.03,
2:27:02,-0.75,6.9,7.11,-0.11,0.06,-0.02,
2:27:03,-0.87,6.9,7.26,-0.02,-0.02,-0.03,
2:27:04,-0.81,6.84,7.21,-0.09,0.04,-0.03,
2:27:05,-1,6.6,7.22,-0.04,0.01,-0.05,
2:27:06,-0.68,6.85,7.18,-0.07,0,-0.02,
2:27:07,-0.92,6.89,7.17,-0.08,0.02,-0.01,
2:27:08,-0.86,6.92,7.26,-0.13,0.06,-0.02,
2:27:09,-0.86,6.91,7.18,0,-0.02,-0.03,
2:27:10,-0.93,6.77,7.18,-0.13,0.02,-0.03,
2:27:11,-0.98,6.81,7.27,-0.07,0.04,-0.05,
2:27:12,-1.07,6.85,7.25,-0.09,0.05,0,
2:27:13,-0.86,7.05,6.96,-0.14,0.02,-0.03,
2:27:14,-0.9,6.98,7.18,-0.11,0.05,0.01,
2:27:15,-0.83,6.93,7.04,-0.02,0,-0.02,
2:27:16,-0.73,7.07,6.85,-0.08,0.05,-0.01,
2:27:17,-1.02,6.93,7.18,-0.05,0,-0.03,
2:27:18,-0.91,6.91,7.21,-0.09,0.05,-0.03,
2:27:19,-0.84,7.04,7.09,-0.06,0.02,0,
2:27:20,-0.88,6.89,7.1,-0.09,0.02,-0.03,
2:27:21,-1.08,6.81,6.92,-0.1,-0.03,-0.11,
2:27:22,-1.09,6.91,7.21,-0.07,0.04,-0.03,
2:27:23,-1.03,6.95,6.96,-0.08,0.01,-0.01,
2:27:24,-1.05,6.9,7.14,-0.11,0.09,0.01,
2:27:25,-0.82,6.92,7.06,-0.07,0.04,0,
2:27:26,-1.18,7.01,7.08,-0.04,0.02,-0.01,
2:27:27,-0.93,6.91,7.3,-0.14,0.06,-0.02,
2:27:28,-1.04,6.78,7.28,-0.06,0.02,-0.02,
2:27:29,-0.99,6.89,7.06,-0.08,0.04,-0.01,
2:27:30,-0.9,6.94,7.16,-0.09,0.04,0,
2:27:31,-0.87,7.13,7.24,-0.26,0.15,0.07,
2:27:32,-0.94,6.78,7.15,-0.05,0.03,-0.03,
2:27:33,-1.07,6.97,7.09,-0.03,0.02,-0.04,
2:27:34,-1.06,6.96,7.04,-0.11,0.03,-0.02,
2:27:35,-1.06,7.11,6.97,-0.01,0,-0.06,
2:27:36,-0.98,6.98,6.91,-0.08,0.07,0,
2:27:37,-1.1,7.1,7.17,0,0.03,-0.02,
2:27:38,-0.91,7,7.11,-0.08,0.03,-0.04,
2:27:39,-0.94,6.92,7.11,-0.11,0.03,-0.03,
2:27:40,-0.96,6.98,6.98,-0.09,0.01,-0.03,
2:27:41,-1.04,6.99,6.95,-0.11,0.06,0,
2:27:42,-1.16,6.92,7.27,0,-0.02,-0.02,
2:27:43,-0.84,7.04,7.25,-0.08,0.05,-0.02,
2:27:44,-0.88,7.01,7.07,-0.12,0.05,-0.01,
2:27:45,-0.89,7.37,6.94,-0.15,0.05,-0.01,
2:27:46,-0.94,7.06,7.05,-0.07,0.03,0,
2:27:47,-0.89,7.03,7.01,-0.05,0,-0.03,
2:27:48,-0.82,7.02,7.01,-0.1,0.02,-0.03,
2:27:49,-0.93,6.91,7,-0.09,0.03,-0.03,
2:27:50,-1.02,6.84,7.22,-0.15,0.07,0,
2:27:51,-0.81,7.14,7.13,-0.09,0.01,-0.02,
2:27:52,-0.76,6.98,7.14,-0.06,-0.01,-0.03,
2:27:53,-0.74,6.96,7.02,-0.07,-0.01,-0.04,
2:27:54,-0.97,7.1,7.15,-0.08,0.03,-0.02,
2:27:55,-0.9,6.98,7.05,-0.09,0.04,0,
2:27:56,-0.7,7.21,7.1,-0.12,0.11,0.01,
2:27:57,-0.84,7.13,7.25,-0.06,0.01,-0.06,
2:27:58,-0.95,7.03,6.98,-0.1,0,-0.06,
2:27:59,-0.92,7.29,6.87,-0.06,0.03,-0.02,
2:28:00,-1,7.16,6.96,-0.03,0.01,-0.02,
2:28:01,-0.99,7.16,6.93,0.05,-0.02,-0.03,
2:28:02,-0.97,7.05,7.07,-0.06,0,-0.05,
2:28:03,-0.98,6.91,7.26,-0.11,0.02,-0.05,
2:28:04,-1.28,6.96,7.05,-0.14,0.08,0.01,
2:28:05,-0.94,6.99,7.03,-0.04,0.02,-0.02,
2:28:06,-0.95,7.23,7.06,0.02,0.02,0.01,
2:28:07,-0.92,6.98,7.02,-0.05,0.01,-0.05,
2:28:08,-1.21,6.87,7.11,-0.08,-0.01,-0.08,
2:28:09,-1.26,7,6.95,-0.09,0.02,-0.02,
2:28:10,-0.85,7.63,7.03,-0.02,-0.02,-0.05,
2:28:11,-1.14,6.76,7.11,-0.1,0.04,-0.01,
2:28:12,-0.76,6.7,7.34,-0.01,0.14,0.03,
2:28:13,-1.16,6.94,7.06,-0.09,0.01,-0.05,
2:28:14,-1.02,6.96,7.02,-0.07,-0.03,-0.04,
2:28:15,-0.92,7.14,6.78,0.14,-0.09,-0.08,
2:28:16,-1.18,7.12,6.9,0.04,0.01,-0.04,
2:28:17,-1.18,7.1,7.02,-0.1,0.03,0.01,
2:28:18,-1.26,7.26,6.94,-0.02,0.01,0,
2:28:19,-1.19,7.13,6.93,-0.09,0.03,-0.01,
2:28:20,-1.19,6.91,7.04,-0.03,0.01,-0.01,
2:28:21,-1.14,6.92,6.97,-0.05,0.01,-0.05,
2:28:22,-1.25,6.97,7.05,-0.1,0.02,-0.04,
2:28:23,-1.51,7.03,7.11,-0.12,0.06,-0.01,
2:28:24,-1.48,6.96,7.13,-0.05,0.03,-0.03,
2:28:25,-1.35,7.03,7.02,-0.05,0.03,-0.02,
2:28:26,-1.23,6.95,7.04,-0.11,0.01,-0.04,
2:28:27,-1.36,7.11,6.93,-0.15,0.05,-0.02,
2:28:28,-1.23,7.01,7.01,-0.03,0,-0.03,
2:28:29,-1.13,7.03,6.95,-0.04,0.03,0,
2:28:30,-1.35,6.96,7.08,0,-0.04,-0.06,
2:28:31,-1.33,7.13,6.84,-0.13,0.06,0,
2:28:32,-1.41,6.92,7.1,-0.12,0.05,-0.03,
2:28:33,-1.33,6.98,6.91,0.03,0.04,-0.02,
2:28:34,-1.39,6.93,7,-0.04,0.04,-0.02,
2:28:35,-1.25,7,7.06,-0.05,0.01,0,
2:28:36,-1.3,6.97,6.99,-0.05,0.02,-0.04,
2:28:37,-1.01,7.13,6.91,-0.08,0.07,-0.04,
2:28:38,-1.3,6.91,7.1,-0.1,-0.01,-0.02,
2:28:39,-1.69,6.27,6.62,-0.26,0.14,-0.06,
2:28:40,-1.46,6.9,7.02,-0.18,0.1,-0.01,
2:28:41,-1.26,7,6.86,-0.05,0.06,-0.01,
2:28:42,-1.54,6.86,6.93,-0.09,0.02,0,
2:28:43,-1.42,6.7,7.07,-0.01,-0.01,0,
2:28:44,-1.22,6.97,7.06,-0.03,0.01,-0.01,
2:28:45,-1.45,7.04,7.05,-0.01,0.02,-0.02,
2:28:46,-1.35,6.91,7.1,-0.08,0.01,-0.07,
2:28:47,-1.4,7.04,7.09,-0.11,0.03,-0.03,
2:28:48,-1.56,6.8,7.24,-0.09,0.06,0.02,
2:28:49,-1.65,7.11,6.93,-0.18,0.12,0.06,
2:28:50,-1.2,7.04,6.91,-0.08,0.06,-0.01,
2:28:51,-1.2,6.91,7.07,-0.09,0.04,0,
2:28:52,-1.36,6.91,7.09,-0.11,0.02,-0.03,
2:28:53,-1.29,6.93,7.04,-0.07,0.02,-0.03,
2:28:54,-1.27,6.84,7.1,-0.09,-0.02,-0.06,
2:28:55,-1.37,6.85,7.04,-0.16,0.05,0,
2:28:56,-1.2,6.98,7.1,-0.12,0.05,-0.02,
2:28:57,-1.55,6.88,7.13,-0.09,0.04,-0.01,
2:28:58,-1.46,6.78,7.05,0,0,-0.03,
2:28:59,-1.16,7.05,6.96,-0.11,0.09,0.03,
2:29:00,-1.47,7.07,6.98,-0.05,0.05,-0.01,
2:29:01,-1.46,6.88,7,-0.06,-0.03,-0.05,
2:29:02,-1.26,6.9,6.92,-0.06,0.04,-0.03,
2:29:03,-1.25,7.02,6.89,-0.05,0.07,-0.04,
2:29:04,-1.42,6.91,7.1,-0.07,0.02,-0.05,
2:29:05,-1.33,6.97,7.07,-0.05,0.07,-0.03,
2:29:06,-1.73,6.81,7.16,0.02,-0.04,-0.07,
2:29:07,-1.49,6.92,7.09,-0.07,-0.01,-0.05,
2:29:08,-1.66,6.7,7.05,-0.13,0.09,-0.01,
2:29:09,-1.38,6.88,7.1,-0.06,0.04,-0.04,
2:29:10,-1.37,7.41,6.62,0.09,-0.07,-0.03,
2:29:11,-1.59,7.04,6.8,-0.06,0,-0.05,
2:29:12,-1.39,6.9,7.15,-0.05,0.03,-0.02,
